timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-08-30 00:00:00,24.17,52.9,25.47,49.55,26.5,71.5,24.880000000000003,86.45,22.77,58.589999999999996,5.0,1.0,1.0,1.0
2019-08-30 00:10:00,24.17,52.9,25.47,49.55,26.5,71.5,25.2,85.53,22.7,56.17999999999999,5.0,0.3,0.3,0.3
2019-08-30 00:20:00,24.17,52.9,25.47,49.55,26.5,71.5,25.0,86.17,22.9,60.02,5.0,0.0,0.0,0.0
2019-08-30 00:30:00,24.17,52.9,25.47,49.55,26.5,71.5,24.8,86.72999999999999,23.419999999999998,65.11,5.0,0.3,0.2,0.2
2019-08-30 00:40:00,24.17,52.9,25.47,49.55,26.5,71.5,24.96,85.65,23.25,53.029999999999994,5.0,1.0,1.0,1.0
2019-08-30 00:50:00,24.17,52.9,25.47,49.55,26.5,71.5,25.0,84.8,22.839999999999996,53.8,5.0,1.0,1.0,1.0
2019-08-30 01:00:00,24.17,52.9,25.47,49.55,26.5,71.5,24.76,86.71000000000001,22.96,53.52,5.0,1.0,1.0,1.0
2019-08-30 01:10:00,24.17,52.9,25.47,49.55,26.5,71.5,24.82,86.17999999999999,22.96,53.0,5.0,1.0,1.0,1.0
2019-08-30 01:20:00,24.17,52.9,25.47,49.55,26.5,71.5,24.6,87.01,22.64,54.410000000000004,5.0,1.0,1.0,1.0
2019-08-30 01:30:00,24.17,52.9,25.47,49.55,26.5,71.5,24.6,87.01,22.759999999999998,53.879999999999995,5.0,1.0,1.0,1.0
2019-08-30 01:40:00,24.17,52.9,25.47,49.55,26.5,71.5,24.52,87.47,22.8,53.33,5.0,1.0,1.0,1.0
2019-08-30 01:50:00,24.17,52.9,25.47,49.55,26.5,71.5,24.580000000000002,87.38,22.88,53.32000000000001,5.0,1.0,1.0,1.0
2019-08-30 02:00:00,24.17,52.9,25.47,49.55,26.5,71.5,24.8,86.17999999999999,22.98,53.45,5.0,1.0,1.0,1.0
2019-08-30 02:10:00,24.17,52.9,25.47,49.55,26.5,71.5,24.8,85.6,22.84,53.8,5.0,1.0,1.0,1.0
2019-08-30 02:20:00,24.17,52.9,25.47,49.55,26.5,71.5,24.82,85.44,22.74,53.879999999999995,5.0,1.0,1.0,1.0
2019-08-30 02:30:00,24.17,52.9,25.47,49.55,26.5,71.5,24.94,84.17,22.779999999999998,53.32000000000001,5.0,1.0,1.0,1.0
2019-08-30 02:40:00,24.17,52.9,25.47,49.55,26.5,71.5,25.0,83.52000000000001,22.779999999999998,53.17999999999999,5.0,1.0,1.0,1.0
2019-08-30 02:50:00,24.17,52.9,25.47,49.55,26.5,71.5,25.0,83.7,22.82,52.83,5.0,1.0,1.0,1.0
2019-08-30 03:00:00,24.17,52.9,25.47,49.55,26.5,71.5,24.919999999999998,83.89,22.8,53.07000000000001,5.0,1.0,1.0,1.0
2019-08-30 03:10:00,24.17,52.9,25.47,49.55,26.5,71.5,24.82,84.11,22.66,53.45,5.0,1.0,1.0,1.0
2019-08-30 03:20:00,24.17,52.9,25.47,49.55,26.5,71.5,24.76,84.19000000000001,22.380000000000003,54.21,5.0,1.0,1.0,1.0
2019-08-30 03:30:00,24.17,52.9,25.47,49.55,26.5,71.5,24.68,84.51,22.380000000000003,53.19,5.0,1.0,1.0,1.0
2019-08-30 03:40:00,24.17,52.9,25.47,49.55,26.5,71.5,24.38,86.85,22.6,53.23,5.0,1.0,1.0,1.0
2019-08-30 03:50:00,24.17,52.9,25.47,49.55,26.5,71.5,24.22,87.25,22.41,53.39,5.0,1.0,1.0,1.0
2019-08-30 04:00:00,24.17,52.9,25.47,49.55,26.5,71.5,24.47,84.59,22.21,53.71,5.0,1.0,1.0,1.0
2019-08-30 04:10:00,24.17,52.9,25.47,49.55,26.5,71.5,24.56,83.36,22.240000000000002,52.36,5.0,1.0,1.0,1.0
2019-08-30 04:20:00,24.17,52.9,25.47,49.55,26.5,71.5,24.259999999999998,85.03,22.110000000000003,53.339999999999996,5.0,1.0,1.0,1.0
2019-08-30 04:30:00,24.17,52.9,25.47,49.55,26.5,71.5,24.560000000000002,83.65,22.28,53.260000000000005,5.0,1.0,1.0,1.0
2019-08-30 04:40:00,24.17,52.9,25.47,49.55,26.5,71.5,24.439999999999998,83.28,22.07,53.52,5.0,1.0,1.0,1.0
2019-08-30 04:50:00,24.17,52.9,25.47,49.55,26.5,71.5,24.2,85.16,22.04,52.9,5.0,1.0,1.0,1.0
