timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-18 00:00:00,25.887999999999998,49.230000000000004,26.47,47.67,24.759999999999998,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 00:10:00,25.881999999999998,49.3,26.47,47.67,24.4,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 00:20:00,25.869999999999997,49.18300000000001,26.47,47.67,24.419999999999998,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 00:30:00,25.885,49.2,26.47,47.67,24.6,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 00:40:00,25.913,49.17,26.47,47.67,24.610000000000003,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 00:50:00,25.915999999999997,49.235,26.47,47.64,24.7,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:00:00,25.907999999999998,49.21,26.47,47.61,24.72,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:10:00,25.875999999999998,49.156,26.47,47.57,24.8,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:20:00,25.885,49.17,26.47,47.57,24.79,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:30:00,25.879,49.292,26.47,47.57,24.7,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:40:00,25.869999999999997,49.203,26.488,47.565999999999995,24.66,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 01:50:00,25.941000000000003,49.2,26.47,47.564,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:00:00,25.93,49.235,26.47,47.564,24.47,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:10:00,26.0,49.18,26.47,47.565999999999995,24.4,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:20:00,26.0,49.18300000000001,26.47,47.558,24.41,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:30:00,25.985000000000003,49.239999999999995,26.482,47.525999999999996,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:40:00,25.975,49.089999999999996,26.47,47.548,24.52,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 02:50:00,25.975,49.04,26.47,47.53,24.6,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:00:00,25.994999999999997,49.123000000000005,26.47,47.468,24.59,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:10:00,25.99,49.089999999999996,26.47,47.46,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:20:00,26.0,49.084,26.47,47.46,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:30:00,26.0,49.069,26.47,47.456,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:40:00,26.0,48.983,26.498,47.458000000000006,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 03:50:00,25.96,49.074,26.526,47.45,24.5,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
2019-09-18 04:00:00,25.98,49.019999999999996,26.506999999999998,47.385000000000005,24.509999999999998,96.9,26.2,64.7,21.6,98.4,5.0,0.0,0.0,0.0
