timestamp,out_hum,f3_hum,f10_temp,f10_hum,f3_temp,out_temp,entemp,extemp,cammode,enhum,exthum,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-12 00:00:00,100.0,48.57,26.27,45.97,25.47,22.3,24.6,24.4,5.0,93.7,57.4,1.0,1.0,1.0
2019-09-12 00:10:00,100.0,48.2,26.4,44.67,25.07,22.3,24.6,23.3,5.0,93.5,56.2,1.0,1.0,1.0
2019-09-12 00:20:00,100.0,48.47,26.37,44.8,24.97,22.4,24.6,23.9,5.0,94.0,55.1,1.0,1.0,1.0
2019-09-12 00:30:00,100.0,48.47,26.37,44.57,24.95,22.3,24.6,23.9,5.0,94.7,56.4,1.0,1.0,1.0
2019-09-12 00:40:00,100.0,48.17,26.37,44.57,24.97,22.3,24.6,24.1,5.0,95.1,54.0,1.0,1.0,1.0
2019-09-12 00:50:00,100.0,48.07,26.37,44.17,24.97,22.2,24.6,23.9,5.0,94.4,54.5,1.0,1.0,1.0
2019-09-12 01:00:00,100.0,47.57,26.37,44.0,24.97,22.1,24.6,23.7,5.0,93.8,52.8,1.0,1.0,1.0
2019-09-12 01:10:00,100.0,47.8,26.37,44.07,24.87,22.0,24.6,23.9,5.0,94.8,55.6,1.0,1.0,1.0
2019-09-12 01:20:00,100.0,47.67,26.37,44.02,24.85,21.9,24.4,23.5,5.0,94.8,53.9,1.0,1.0,1.0
2019-09-12 01:30:00,100.0,47.27,26.27,43.67,24.85,21.8,24.4,23.7,5.0,94.7,54.0,1.0,1.0,1.0
2019-09-12 01:40:00,100.0,47.27,26.27,43.57,24.85,21.8,24.2,23.5,5.0,94.0,55.2,1.0,1.0,1.0
2019-09-12 01:50:00,100.0,47.57,26.27,43.57,24.85,21.8,24.4,23.5,5.0,93.7,54.0,1.0,1.0,1.0
2019-09-12 02:00:00,100.0,46.9,26.27,43.4,24.75,21.7,24.2,23.7,5.0,93.5,53.7,1.0,1.0,1.0
2019-09-12 02:10:00,100.0,47.17,26.27,43.3,24.75,21.7,24.2,23.3,5.0,94.0,54.2,1.0,1.0,1.0
2019-09-12 02:20:00,100.0,46.67,26.27,43.27,24.75,21.6,24.1,23.7,5.0,94.9,52.0,1.0,1.0,1.0
2019-09-12 02:30:00,99.0,46.9,26.27,43.1,24.75,21.6,24.1,23.5,5.0,94.9,55.0,1.0,1.0,1.0
2019-09-12 02:40:00,99.0,46.57,26.27,43.1,24.75,21.6,24.1,23.3,5.0,94.3,54.0,1.0,1.0,1.0
2019-09-12 02:50:00,98.0,46.37,26.27,42.87,24.75,21.7,24.2,23.5,5.0,93.3,53.7,1.0,1.0,1.0
2019-09-12 03:00:00,99.0,46.77,26.15,42.77,24.75,21.6,24.4,23.3,5.0,93.8,55.2,1.0,1.0,1.0
2019-09-12 03:10:00,98.0,46.17,26.17,42.77,24.75,21.5,24.2,23.5,5.0,93.6,52.6,1.0,1.0,1.0
2019-09-12 03:20:00,97.0,46.4,26.17,42.65,24.77,21.5,24.2,23.5,5.0,94.3,55.7,1.0,1.0,1.0
2019-09-12 03:30:00,97.0,46.1,26.17,42.57,24.75,21.6,24.2,23.1,5.0,93.1,55.2,1.0,1.0,1.0
2019-09-12 03:40:00,97.0,46.17,26.15,42.37,24.67,21.6,23.9,23.1,5.0,93.5,54.1,1.0,1.0,1.0
2019-09-12 03:50:00,98.0,46.37,26.17,42.3,24.67,21.5,24.1,23.1,5.0,93.0,54.5,1.0,1.0,1.0
2019-09-12 04:00:00,98.0,46.17,26.17,42.2,24.67,21.7,24.1,22.9,5.0,92.4,54.0,1.0,1.0,1.0
2019-09-12 04:10:00,98.0,46.1,26.17,42.3,24.67,21.6,24.1,23.1,5.0,91.8,53.9,1.0,1.0,1.0
2019-09-12 04:20:00,97.0,46.17,26.17,42.2,24.67,21.7,24.1,22.9,5.0,92.1,54.4,1.0,1.0,1.0
2019-09-12 04:30:00,95.0,46.37,26.17,42.0,24.62,21.8,24.2,22.9,5.0,92.2,54.2,1.0,1.0,1.0
2019-09-12 04:40:00,93.0,45.77,26.17,41.87,24.62,22.0,24.2,22.9,5.0,90.5,52.9,1.0,1.0,1.0
2019-09-12 04:50:00,92.0,46.0,26.05,41.87,24.57,22.1,24.2,22.7,5.0,89.8,55.2,1.0,1.0,1.0
2019-09-12 05:00:00,90.0,45.7,26.05,41.8,24.57,22.1,24.6,22.9,5.0,87.4,52.8,1.0,1.0,1.0
2019-09-12 05:10:00,89.0,46.0,26.05,41.8,24.57,21.7,24.4,22.7,5.0,88.3,54.1,1.0,1.0,1.0
2019-09-12 05:20:00,90.0,45.6,26.1,41.6,24.57,21.5,24.2,22.5,5.0,89.6,54.1,1.0,1.0,1.0
2019-09-12 05:30:00,91.0,45.57,26.05,41.47,24.57,21.5,24.2,22.9,5.0,89.6,52.2,1.0,1.0,1.0
2019-09-12 05:40:00,91.0,45.7,26.1,41.4,24.55,21.4,24.2,22.9,5.0,88.9,54.2,1.0,1.0,1.0
2019-09-12 05:50:00,91.0,45.82,26.05,41.4,24.57,21.5,24.4,22.5,5.0,88.3,54.0,1.0,1.0,1.0
2019-09-12 06:00:00,91.0,45.27,26.05,41.27,24.57,21.5,24.2,22.7,5.0,87.6,51.2,1.0,1.0,1.0
2019-09-12 06:10:00,90.0,45.5,26.05,41.3,24.47,21.5,24.4,22.7,5.0,88.1,54.4,1.0,1.0,1.0
2019-09-12 06:20:00,91.0,45.27,26.05,41.07,24.45,21.6,24.4,22.5,5.0,87.2,53.9,1.0,1.0,1.0
2019-09-12 06:30:00,91.0,45.17,25.97,41.12,24.45,21.6,24.4,22.7,5.0,86.1,52.2,1.0,1.0,1.0
2019-09-12 06:40:00,90.0,45.07,25.97,41.07,24.45,21.6,24.6,22.5,5.0,86.6,55.1,1.0,1.0,1.0
2019-09-12 06:50:00,89.0,45.1,25.97,41.0,24.45,21.7,24.6,22.7,5.0,87.7,52.8,1.0,1.0,1.0
2019-09-12 07:00:00,88.0,45.0,25.97,40.77,24.45,21.8,24.6,22.9,5.0,86.6,52.5,1.0,1.0,1.0
2019-09-12 07:10:00,88.0,45.27,25.97,40.9,24.45,21.8,24.8,22.7,5.0,85.5,53.9,1.0,1.0,1.0
2019-09-12 07:20:00,88.0,45.47,25.97,40.8,24.45,21.8,24.6,22.3,5.0,85.8,56.1,1.0,1.0,1.0
2019-09-12 07:30:00,88.0,44.7,25.97,40.77,24.47,21.8,24.8,22.9,5.0,85.3,52.2,1.0,1.0,1.0
2019-09-12 07:40:00,88.0,44.7,25.97,40.67,24.45,21.9,24.8,22.7,5.0,84.8,54.5,1.0,1.0,1.0
2019-09-12 07:50:00,88.0,44.47,25.97,40.57,24.45,21.9,24.8,22.5,5.0,84.7,54.1,1.0,1.0,1.0
2019-09-12 08:00:00,87.0,44.4,25.97,40.8,24.45,22.0,25.0,22.9,5.0,84.7,53.5,1.0,1.0,1.0
2019-09-12 08:10:00,85.0,44.67,25.97,40.57,24.45,22.0,25.0,22.5,5.0,82.8,53.0,1.0,1.0,1.0
2019-09-12 08:20:00,85.0,45.1,25.97,40.47,24.37,22.1,25.0,22.3,5.0,82.0,54.4,1.0,1.0,1.0
2019-09-12 08:30:00,83.0,44.7,25.97,40.57,24.37,22.3,25.2,22.7,5.0,80.6,51.7,1.0,1.0,1.0
2019-09-12 08:40:00,82.0,44.47,25.97,40.27,24.35,22.4,25.2,22.5,5.0,79.9,52.9,1.0,1.0,1.0
2019-09-12 08:50:00,79.0,44.27,25.87,40.5,24.37,22.5,25.2,22.3,5.0,78.2,52.5,1.0,1.0,1.0
