timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-10-03 00:00:00,24.37,45.27,25.07,42.07,21.6,98.0,26.380000000000003,90.45,24.16,59.220000000000006,5.0,1.0,1.0,1.0
2019-10-03 00:10:00,24.37,45.27,25.07,42.07,21.6,98.0,26.7,87.8,24.64,55.95,5.0,1.0,1.0,1.0
2019-10-03 00:20:00,24.37,45.27,25.07,42.07,21.6,98.0,26.919999999999998,84.69,24.68,54.489999999999995,5.0,1.0,1.0,1.0
2019-10-03 00:30:00,24.37,45.27,25.07,42.07,21.6,98.0,27.080000000000002,84.55,24.82,54.379999999999995,5.0,1.0,1.0,1.0
2019-10-03 00:40:00,24.37,45.27,25.07,42.07,21.6,98.0,26.49,88.39,24.82,53.96,5.0,1.0,1.0,1.0
2019-10-03 00:50:00,24.37,45.27,25.07,42.07,21.6,98.0,26.060000000000002,90.97,24.78,54.160000000000004,5.0,1.0,1.0,1.0
2019-10-03 01:00:00,24.37,45.27,25.07,42.07,21.6,98.0,26.2,89.83,24.68,54.1,5.0,1.0,1.0,1.0
2019-10-03 01:10:00,24.37,45.27,25.07,42.07,21.6,98.0,26.22,89.14,24.660000000000004,53.8,5.0,1.0,1.0,1.0
2019-10-03 01:20:00,24.37,45.27,25.07,42.07,21.6,98.0,26.32,89.57000000000001,24.84,54.17,5.0,1.0,1.0,1.0
2019-10-03 01:30:00,24.37,45.27,25.07,42.07,21.6,98.0,26.24,90.74,24.98,53.92,5.0,1.0,1.0,1.0
2019-10-03 01:40:00,24.37,45.27,25.07,42.07,21.6,98.0,26.2,91.62,25.04,54.23,5.0,1.0,1.0,1.0
2019-10-03 01:50:00,24.37,45.27,25.07,42.07,21.6,98.0,26.32,91.16,25.02,54.120000000000005,5.0,1.0,1.0,1.0
2019-10-03 02:00:00,24.37,45.27,25.07,42.07,21.6,98.0,26.4,91.24,25.119999999999997,54.07000000000001,5.0,1.0,1.0,1.0
2019-10-03 02:10:00,24.37,45.27,25.07,42.07,21.6,98.0,26.49,90.1,25.080000000000002,54.260000000000005,5.0,1.0,1.0,1.0
2019-10-03 02:20:00,23.664,47.786,23.82,45.85,22.3,97.0,26.5,89.7,25.04,54.1,5.0,1.0,1.0,1.0
2019-10-03 02:30:00,23.662,47.718,23.82,45.85,22.3,97.0,26.52,88.86,25.0,54.23,5.0,1.0,1.0,1.0
2019-10-03 02:40:00,23.65,47.730000000000004,23.84,45.85,22.28,97.0,26.54,88.62,24.98,53.870000000000005,5.0,1.0,1.0,1.0
2019-10-03 02:50:00,23.666000000000004,47.702,23.860000000000003,45.85,22.2,97.0,26.5,87.81,24.84,53.79,5.0,1.0,1.0,1.0
2019-10-03 03:00:00,23.666000000000004,47.63,23.85,45.864,22.2,97.2,26.619999999999997,86.25,24.7,53.55,5.0,1.0,1.0,1.0
2019-10-03 03:10:00,23.666000000000004,47.782,23.87,45.92,22.2,98.0,26.68,85.49,24.720000000000002,53.45,5.0,1.0,1.0,1.0
2019-10-03 03:20:00,23.69,47.696000000000005,23.886000000000003,45.955,22.2,97.8,26.560000000000002,85.51,24.56,53.71,5.0,1.0,1.0,1.0
2019-10-03 03:30:00,23.744999999999997,47.683,23.95,45.964999999999996,22.2,97.0,26.47,86.08,24.54,53.17,5.0,1.0,1.0,1.0
2019-10-03 03:40:00,23.77,47.409000000000006,23.96,45.955,22.2,97.0,26.160000000000004,87.95,24.46,53.46,5.0,1.0,1.0,1.0
2019-10-03 03:50:00,23.77,47.619,24.006,45.958,22.2,97.0,26.1,88.03,24.339999999999996,53.21,5.0,1.0,1.0,1.0
