timestamp,out_hum,f3_hum,f10_temp,f10_hum,f3_temp,out_temp,entemp,extemp,cammode,enhum,exthum,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-15 00:00:00,82.0,43.708,25.76,39.944,24.869999999999997,23.0,25.04,22.5,5.0,83.35,56.67999999999999,1.0,1.0,1.0
2019-09-15 00:10:00,81.0,44.343,25.76,40.107,24.502,23.25,25.32,22.48,5.0,81.28,54.629999999999995,1.0,1.0,1.0
2019-09-15 00:20:00,82.0,44.456,25.758,40.138999999999996,24.381999999999998,23.75,25.4,22.64,5.0,80.76,54.160000000000004,1.0,1.0,1.0
2019-09-15 00:30:00,82.0,44.447,25.758,40.07,24.360000000000003,23.55,25.32,22.7,5.0,80.83,53.15,1.0,1.0,1.0
2019-09-15 00:40:00,82.0,44.452999999999996,25.726,40.0,24.35,23.65,25.3,22.619999999999997,5.0,81.21000000000001,53.779999999999994,1.0,1.0,1.0
2019-09-15 00:50:00,82.5,44.43,25.744999999999997,39.879,24.25,23.0,25.339999999999996,22.580000000000002,5.0,80.61,53.8,1.0,1.0,1.0
2019-09-15 01:00:00,83.0,44.339,25.758,39.811,24.259999999999998,22.95,25.4,22.72,5.0,81.2,53.629999999999995,1.0,1.0,1.0
2019-09-15 01:10:00,84.0,44.255,25.694,39.778000000000006,24.25,23.0,25.2,22.919999999999998,5.0,82.61,52.94,1.0,1.0,1.0
2019-09-15 01:20:00,83.5,44.102,25.726,39.709,24.259999999999998,22.95,25.2,22.72,5.0,82.22,52.92999999999999,1.0,1.0,1.0
2019-09-15 01:30:00,84.0,44.08,25.743000000000002,39.620000000000005,24.25,22.85,25.16,22.82,5.0,82.28,53.379999999999995,1.0,1.0,1.0
2019-09-15 01:40:00,83.5,43.864,25.682,39.6,24.255000000000003,22.8,24.880000000000003,22.759999999999998,5.0,83.39,52.870000000000005,1.0,1.0,1.0
2019-09-15 01:50:00,83.5,43.878,25.659999999999997,39.521,24.255000000000003,22.75,24.98,22.54,5.0,82.33,53.489999999999995,1.0,1.0,1.0
2019-09-15 02:00:00,84.0,43.874,25.659999999999997,39.471,24.186,22.6,25.16,22.380000000000003,5.0,80.2,53.44,1.0,1.0,1.0
2019-09-15 02:10:00,84.0,43.802,25.655,39.408,24.17,22.55,25.06,22.54,5.0,81.71000000000001,53.239999999999995,1.0,1.0,1.0
2019-09-15 02:20:00,83.5,43.674,25.65,39.33,24.17,22.5,25.0,22.52,5.0,81.82000000000001,52.910000000000004,1.0,1.0,1.0
2019-09-15 02:30:00,85.0,43.516,25.659999999999997,39.25,24.202,22.5,24.98,22.580000000000002,5.0,82.07000000000001,52.64,1.0,1.0,1.0
2019-09-15 02:40:00,84.0,43.654,25.655,39.187,24.17,22.6,24.86,22.23,5.0,82.86,53.92999999999999,1.0,1.0,1.0
2019-09-15 02:50:00,83.5,43.539,25.659999999999997,39.174,24.17,22.6,24.76,22.44,5.0,84.12,53.15,1.0,1.0,1.0
2019-09-15 03:00:00,83.5,43.402,25.655,39.089,24.17,22.55,24.8,22.619999999999997,5.0,83.05,52.86,1.0,1.0,1.0
2019-09-15 03:10:00,84.0,43.504000000000005,25.659999999999997,39.012,24.17,22.7,24.78,22.46,5.0,83.67999999999999,53.58,1.0,1.0,1.0
2019-09-15 03:20:00,85.0,43.466,25.655,38.973,24.17,23.0,24.64,22.4,5.0,83.78,53.9,1.0,1.0,1.0
2019-09-15 03:30:00,84.5,43.455,25.659999999999997,38.926,24.138,22.7,24.64,22.270000000000003,5.0,83.44,53.94,1.0,1.0,1.0
2019-09-15 03:40:00,84.5,43.29600000000001,25.65,38.882999999999996,24.134,22.35,24.78,22.34,5.0,81.9,52.7,1.0,1.0,1.0
2019-09-15 03:50:00,85.0,43.196000000000005,25.65,38.819,24.17,22.3,24.580000000000002,22.46,5.0,83.71000000000001,52.77,1.0,1.0,1.0
2019-09-15 04:00:00,85.5,43.166000000000004,25.655,38.763999999999996,24.1,22.3,24.660000000000004,22.26,5.0,82.66,52.989999999999995,1.0,1.0,1.0
2019-09-15 04:10:00,85.5,43.088,25.65,38.704,24.15,22.35,24.7,22.3,5.0,82.2,52.370000000000005,1.0,1.0,1.0
2019-09-15 04:20:00,87.0,43.074,25.65,38.674,24.110000000000003,22.3,24.76,22.220000000000002,5.0,81.86,52.720000000000006,1.0,1.0,1.0
2019-09-15 04:30:00,86.5,43.082,25.655,38.599000000000004,24.07,22.3,24.78,22.32,5.0,82.63,53.31,1.0,1.0,1.0
2019-09-15 04:40:00,87.5,43.012,25.65,38.598,24.09,22.25,24.660000000000004,22.3,5.0,83.33,53.5,1.0,1.0,1.0
2019-09-15 04:50:00,87.0,43.109,25.655,38.533,24.07,22.2,24.6,22.15,5.0,83.34,53.46,1.0,1.0,1.0
2019-09-15 05:00:00,87.0,42.983,25.655,38.475,24.07,22.25,24.419999999999998,22.3,5.0,84.07000000000001,52.71,1.0,1.0,1.0
2019-09-15 05:10:00,87.0,42.964999999999996,25.655,38.449,24.07,22.25,24.48,22.380000000000003,5.0,84.47999999999999,53.14,1.0,1.0,1.0
2019-09-15 05:20:00,87.5,42.829,25.659999999999997,38.414,24.138,22.25,24.419999999999998,22.46,5.0,84.85,52.629999999999995,1.0,1.0,1.0
2019-09-15 05:30:00,88.0,42.904,25.659999999999997,38.39,24.17,22.2,24.54,22.34,5.0,84.96000000000001,54.19,1.0,1.0,1.0
2019-09-15 05:40:00,88.0,42.835,25.665,38.36,24.14,22.2,24.48,22.419999999999998,5.0,84.77000000000001,53.17999999999999,1.0,1.0,1.0
2019-09-15 05:50:00,88.0,42.864999999999995,25.659999999999997,38.344,24.17,22.15,24.6,22.52,5.0,84.83000000000001,53.44,1.0,1.0,1.0
2019-09-15 06:00:00,87.5,42.854,25.65,38.337,24.165,22.2,24.6,22.44,5.0,85.01,53.7,1.0,1.0,1.0
2019-09-15 06:10:00,86.5,42.78,25.659999999999997,38.32,24.17,22.15,24.560000000000002,22.66,5.0,85.37,53.11,1.0,1.0,1.0
2019-09-15 06:20:00,86.5,42.741,25.669999999999998,38.309999999999995,24.17,22.2,24.6,22.74,5.0,85.67,53.45,1.0,1.0,1.0
2019-09-15 06:30:00,87.0,42.722,25.659999999999997,38.248000000000005,24.17,22.3,24.4,22.82,5.0,86.88000000000001,52.7,1.0,1.0,1.0
2019-09-15 06:40:00,81.5,42.655,25.665,38.257,24.215,22.45,24.62,22.8,5.0,85.22999999999999,52.92999999999999,1.0,1.0,1.0
