timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-08-24 00:00:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.630000000000003,79.55,19.53,81.25,4.0,0.0,0.0,1.0
2019-08-24 00:10:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.330000000000002,80.12,17.75,87.96000000000001,4.0,0.0,0.0,1.0
2019-08-24 00:20:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.65,78.35,17.560000000000002,88.08,4.0,0.0,0.0,1.0
2019-08-24 00:30:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.18,81.53999999999999,17.64,87.59,4.0,0.0,0.0,1.0
2019-08-24 00:40:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.04,83.0,17.7,89.03999999999999,4.0,0.0,0.0,1.0
2019-08-24 00:50:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.740000000000002,83.72999999999999,17.62,88.76,4.0,0.0,0.0,1.0
2019-08-24 01:00:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.580000000000002,84.55,17.6,87.64,4.0,0.0,0.0,1.0
2019-08-24 01:10:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.7,83.7,17.54,88.91,4.0,0.0,0.0,1.0
2019-08-24 01:20:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.740000000000002,83.4,17.6,89.16,4.0,0.0,0.0,1.0
2019-08-24 01:30:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.46,84.91,17.6,87.53999999999999,4.0,0.0,0.0,1.0
2019-08-24 01:40:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.9,81.92999999999999,17.5,87.56,4.0,0.0,0.0,1.0
2019-08-24 01:50:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.68,82.92999999999999,17.48,88.44,4.0,0.0,0.0,1.0
2019-08-24 02:00:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.419999999999998,84.31,17.439999999999998,87.62,4.0,0.0,0.0,1.0
2019-08-24 02:10:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.82,81.47999999999999,17.32,88.63,4.0,0.0,0.0,1.0
2019-08-24 02:20:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.2,78.63,17.14,87.26,4.0,0.0,0.0,1.0
2019-08-24 02:30:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,26.0,79.72,17.2,87.32000000000001,4.0,0.0,0.0,1.0
2019-08-24 02:40:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.639999999999997,81.53,17.2,88.22999999999999,4.0,0.0,0.0,1.0
2019-08-24 02:50:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.4,83.02,17.14,88.11,4.0,0.0,0.0,1.0
2019-08-24 03:00:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.4,83.0,17.2,88.0,4.0,0.0,0.0,1.0
2019-08-24 03:10:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.419999999999998,83.17,17.18,88.22999999999999,4.0,0.0,0.0,1.0
2019-08-24 03:20:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.6,82.63,17.119999999999997,88.66,4.0,0.0,0.0,1.0
2019-08-24 03:30:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.439999999999998,83.72999999999999,17.22,88.17999999999999,4.0,0.0,0.0,1.0
2019-08-24 03:40:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.38,83.97999999999999,17.4,88.22,4.0,0.0,0.0,1.0
2019-08-24 03:50:00,25.9,56.5,27.170000000000005,51.65,26.3,54.0,25.259999999999998,84.44,17.279999999999998,88.12,4.0,0.0,0.0,1.0
2019-08-24 04:00:00,25.955000000000002,54.961,26.252,52.98,26.65,54.0,25.38,82.22999999999999,17.04,87.72,4.0,0.0,0.0,1.0
2019-08-24 04:10:00,25.95,54.763999999999996,26.15,53.135000000000005,26.6,54.0,25.3,82.86999999999999,17.0,88.55,4.0,0.0,0.0,1.0
2019-08-24 04:20:00,25.95,54.8,26.15,53.15,26.5,54.0,24.78,85.56,17.0,88.17999999999999,4.0,0.0,0.0,1.0
2019-08-24 04:30:00,25.95,54.690999999999995,26.189999999999998,53.15,26.439999999999998,54.0,24.76,85.56,16.84,88.17,4.0,0.0,0.0,1.0
