timestamp,f3_temp,f3_hum,f10_temp,f10_hum,out_temp,out_hum,entemp,enhum,extemp,exthum,cammode,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-10-13 00:00:00,27.066000000000003,48.188,27.082,47.97,24.5,99.0,20.52,58.67,19.89,47.25,5.0,1.0,1.0,1.0
2019-10-13 00:10:00,27.095999999999997,48.608000000000004,27.008,47.97,24.5,99.0,20.580000000000002,58.44,19.32,49.160000000000004,5.0,1.0,1.0,1.0
2019-10-13 00:20:00,27.182,48.815999999999995,26.896000000000004,47.91,24.5,99.0,20.48,58.010000000000005,19.41,49.480000000000004,5.0,1.0,1.0,1.0
2019-10-13 00:30:00,27.170000000000005,48.882,26.810000000000002,47.87,24.5,99.0,20.38,58.86,19.71,48.4,5.0,1.0,1.0,1.0
2019-10-13 00:40:00,27.264,48.715999999999994,26.77,47.95,24.5,99.0,20.24,58.75,19.479999999999997,46.92,5.0,1.0,1.0,1.0
2019-10-13 00:50:00,27.26,49.190000000000005,26.75,47.94,24.5,99.0,20.1,60.089999999999996,19.07,52.92999999999999,5.0,1.0,1.0,1.0
2019-10-13 01:00:00,27.3,49.322,26.670000000000005,47.97,24.5,99.0,20.04,58.879999999999995,19.6,48.05,5.0,1.0,1.0,1.0
2019-10-13 01:10:00,27.264999999999997,48.949,26.670000000000005,48.03,24.5,99.0,20.0,58.879999999999995,19.19,47.95,5.0,1.0,1.0,1.0
2019-10-13 01:20:00,27.29,49.396,26.670000000000005,48.190000000000005,24.5,99.0,19.9,59.75,19.080000000000002,50.82,5.0,1.0,1.0,1.0
2019-10-13 01:30:00,27.366000000000003,49.348,26.662,48.269999999999996,24.5,98.4,19.9,60.42,19.4,49.46,5.0,1.0,1.0,1.0
2019-10-13 01:40:00,27.368000000000002,49.237,26.627000000000002,48.506,24.5,98.0,19.839999999999996,59.85,18.869999999999997,49.56,5.0,1.0,1.0,1.0
2019-10-13 01:50:00,27.369999999999997,49.346,26.6,48.744,24.5,97.3,19.97,59.14,19.39,49.7,5.0,1.0,1.0,1.0
2019-10-13 02:00:00,27.369999999999997,49.588,26.6,48.982,24.5,97.0,20.0,58.61,18.990000000000002,51.2,5.0,1.0,1.0,1.0
2019-10-13 02:10:00,27.47,49.807,26.575,49.282,24.43,97.0,20.02,58.61,19.36,46.36,5.0,1.0,1.0,1.0
2019-10-13 02:20:00,27.47,49.568,26.6,49.61,24.4,97.0,19.93,59.23,19.11,51.52,5.0,1.0,1.0,1.0
2019-10-13 02:30:00,27.47,49.656,26.55,49.868,24.4,97.0,19.91,58.85,19.19,48.57,5.0,1.0,1.0,1.0
2019-10-13 02:40:00,27.47,49.894,26.486,50.198,24.4,97.0,19.9,59.010000000000005,19.080000000000002,48.160000000000004,5.0,1.0,1.0,1.0
2019-10-13 02:50:00,27.15,50.14,26.401999999999997,49.160000000000004,24.08,97.6,19.9,59.58,19.240000000000002,50.2,5.0,1.0,1.0,1.0
2019-10-13 03:00:00,25.962,45.352000000000004,25.910000000000004,43.376,22.8,100.0,19.82,59.129999999999995,18.97,49.269999999999996,5.0,1.0,1.0,1.0
2019-10-13 03:10:00,25.810000000000002,45.643,25.97,43.31,22.8,100.0,19.779999999999998,60.2,19.25,47.519999999999996,5.0,1.0,1.0,1.0
2019-10-13 03:20:00,25.682,46.010000000000005,25.97,43.27,22.8,100.0,19.64,60.36,19.14,50.37,5.0,1.0,1.0,1.0
2019-10-13 03:30:00,25.560000000000002,46.428,26.006,43.302,22.8,100.0,19.380000000000003,60.23,18.7,50.82,5.0,1.0,1.0,1.0
2019-10-13 03:40:00,25.496,46.528,26.05,43.382,22.8,100.0,19.3,60.879999999999995,18.79,49.46,5.0,1.0,1.0,1.0
2019-10-13 03:50:00,25.47,46.68,26.05,43.37,22.8,100.0,19.3,61.370000000000005,19.4,47.75,5.0,1.0,1.0,1.0
2019-10-13 04:00:00,25.47,46.81,26.07,43.37,22.8,100.0,19.220000000000002,61.129999999999995,18.89,48.18,5.0,1.0,1.0,1.0
2019-10-13 04:10:00,25.422,46.75,26.07,43.37,22.8,100.0,19.26,61.410000000000004,19.14,48.739999999999995,5.0,1.0,1.0,1.0
2019-10-13 04:20:00,25.37,46.879,26.05,43.37,22.8,100.0,19.3,61.17,18.880000000000003,49.39,5.0,1.0,1.0,1.0
2019-10-13 04:30:00,25.375999999999998,46.874,26.090000000000003,43.376,22.88,100.0,19.3,60.760000000000005,19.0,47.88,5.0,1.0,1.0,1.0
2019-10-13 04:40:00,25.375999999999998,46.808,26.118000000000002,43.422,22.9,100.0,19.3,61.19,18.57,52.779999999999994,5.0,1.0,1.0,1.0
2019-10-13 04:50:00,25.37,46.94,26.170000000000005,43.41,22.82,100.0,19.160000000000004,61.69,19.1,46.96,5.0,1.0,1.0,1.0
2019-10-13 05:00:00,25.37,46.816,26.170000000000005,43.491,22.8,100.0,19.1,62.17,19.18,48.910000000000004,5.0,1.0,1.0,1.0
2019-10-13 05:10:00,25.366000000000003,46.954,26.170000000000005,43.488,22.86,100.0,19.1,62.31,18.580000000000002,52.11,5.0,1.0,1.0,1.0
2019-10-13 05:20:00,25.366000000000003,46.760000000000005,26.160000000000004,43.5,22.9,100.0,19.04,62.27,18.919999999999998,47.33,5.0,1.0,1.0,1.0
2019-10-13 05:30:00,25.37,46.874,26.170000000000005,43.513999999999996,22.82,100.0,18.9,63.69,19.55,47.63,5.0,1.0,1.0,1.0
2019-10-13 05:40:00,25.37,46.762,26.170000000000005,43.57,22.8,100.0,18.9,62.96,18.45,51.48,5.0,1.0,1.0,1.0
2019-10-13 05:50:00,25.264,46.818,26.170000000000005,43.57,22.8,100.0,18.9,62.61,18.82,50.31,5.0,1.0,1.0,1.0
2019-10-13 06:00:00,25.252000000000002,46.786,26.170000000000005,43.57,22.8,100.0,18.939999999999998,62.77,19.29,46.6,5.0,1.0,1.0,1.0
2019-10-13 06:10:00,25.264,46.74,26.166000000000004,43.664,22.8,100.0,18.8,64.56,19.240000000000002,48.1,5.0,1.0,1.0,1.0
2019-10-13 06:20:00,25.27,46.714,26.157999999999998,43.67,22.8,100.0,18.7,64.38,19.02,49.989999999999995,5.0,1.0,1.0,1.0
2019-10-13 06:30:00,25.27,46.642,26.162,43.67,22.8,100.0,18.74,63.42999999999999,19.14,46.480000000000004,5.0,1.0,1.0,1.0
2019-10-13 06:40:00,25.264,46.65,26.170000000000005,43.67,22.8,100.0,18.9,62.42,19.04,49.82,5.0,1.0,1.0,1.0
2019-10-13 06:50:00,25.259999999999998,46.765,26.160000000000004,43.67,22.8,100.0,18.9,63.529999999999994,18.64,50.24,5.0,1.0,1.0,1.0
2019-10-13 07:00:00,25.27,46.722,26.170000000000005,43.67,22.8,100.0,19.04,63.35,18.96,50.03,5.0,1.0,1.0,1.0
2019-10-13 07:10:00,25.258,46.785999999999994,26.157999999999998,43.739,22.740000000000002,100.0,19.1,64.78999999999999,19.61,47.93,5.0,1.0,1.0,1.0
2019-10-13 07:20:00,25.266,46.62,26.166000000000004,43.782,22.7,100.0,19.2,63.94,19.07,49.57,5.0,1.0,1.0,1.0
2019-10-13 07:30:00,25.256,46.525,26.162,43.785000000000004,22.7,100.0,19.48,60.98,19.15,50.07,5.0,1.0,1.0,1.0
2019-10-13 07:40:00,25.259999999999998,46.522000000000006,26.166000000000004,43.779,22.7,100.0,19.72,58.660000000000004,18.94,49.97,5.0,1.0,1.0,1.0
2019-10-13 07:50:00,25.264,46.5,26.166000000000004,43.77,22.7,100.0,19.8,58.56,18.990000000000002,48.71,5.0,1.0,1.0,1.0
2019-10-13 08:00:00,25.268,46.397999999999996,26.170000000000005,43.77,22.7,100.0,19.91,58.67999999999999,19.009999999999998,50.019999999999996,5.0,1.0,1.0,1.0
2019-10-13 08:10:00,25.264,46.542,26.162,43.77,22.7,100.0,19.95,59.239999999999995,19.490000000000002,48.89,5.0,1.0,1.0,1.0
2019-10-13 08:20:00,25.268,46.46,26.166000000000004,43.77,22.7,100.0,19.97,58.48,19.07,48.239999999999995,5.0,1.0,1.0,1.0
2019-10-13 08:30:00,25.264,46.410000000000004,26.162,43.848,22.7,100.0,19.990000000000002,59.010000000000005,19.04,51.5,5.0,1.0,1.0,1.0
2019-10-13 08:40:00,25.259999999999998,46.507,26.139999999999997,43.875,22.71,100.0,20.0,58.52,19.31,48.72,5.0,1.0,1.0,1.0
2019-10-13 08:50:00,25.262,46.511,26.05,43.87,22.8,100.0,20.04,59.36,19.619999999999997,46.25,5.0,1.0,1.0,1.0
2019-10-13 09:00:00,25.27,46.471000000000004,26.065000000000005,43.891,22.830000000000002,100.0,20.339999999999996,58.89,19.169999999999998,52.910000000000004,5.0,1.0,1.0,1.0
2019-10-13 09:10:00,25.27,46.388,26.05,43.876,22.9,100.0,20.52,57.8,19.78,47.25,5.0,1.0,1.0,1.0
2019-10-13 09:20:00,25.259999999999998,46.315,26.05,43.873,22.9,100.0,20.7,58.02,19.419999999999998,48.95,5.0,1.0,1.0,1.0
2019-10-13 09:30:00,25.258,46.332,26.05,43.879,22.9,100.0,20.8,57.120000000000005,19.69,50.14,5.0,1.0,1.0,1.0
2019-10-13 09:40:00,25.268,46.24,26.05,43.879,22.93,99.7,20.84,56.879999999999995,19.66,49.43,5.0,1.0,1.0,1.0
2019-10-13 09:50:00,25.27,46.261,26.07,43.879,23.0,99.0,21.1,57.42999999999999,19.85,47.66,5.0,1.0,1.0,1.0
2019-10-13 10:00:00,25.27,46.190000000000005,26.145999999999997,43.885,23.0,99.1,21.660000000000004,55.470000000000006,19.630000000000003,51.010000000000005,5.0,1.0,1.0,1.0
2019-10-13 10:10:00,25.27,46.284000000000006,26.15,43.879,23.0,100.0,22.03,54.52,19.71,50.980000000000004,5.0,1.0,1.0,1.0
2019-10-13 10:20:00,25.27,46.2,26.160000000000004,43.87,23.0,99.7,22.160000000000004,53.870000000000005,18.03,53.19,5.0,1.0,1.0,1.0
2019-10-13 10:30:00,25.27,46.25,26.163999999999998,43.879,23.0,99.0,22.380000000000003,52.620000000000005,18.32,51.4,5.0,1.0,1.0,1.0
2019-10-13 10:40:00,25.27,46.32,26.162,43.894,23.0,99.0,22.52,52.1,18.16,52.71,5.0,1.0,1.0,1.0
2019-10-13 10:50:00,25.27,46.225,26.156,43.894,23.0,99.0,22.72,51.33,18.3,51.69,5.0,1.0,1.0,1.0
2019-10-13 11:00:00,25.262,46.29,26.157999999999998,43.882,23.0,99.0,22.7,52.17,18.34,52.92999999999999,5.0,1.0,1.0,1.0
2019-10-13 11:10:00,25.27,46.2,26.160000000000004,43.87,23.0,99.0,22.96,51.489999999999995,18.52,51.79,5.0,1.0,1.0,1.0
2019-10-13 11:20:00,25.264,46.138,26.151999999999997,43.897,23.0,99.0,23.3,50.45,18.54,52.94,5.0,1.0,1.0,1.0
2019-10-13 11:30:00,25.27,46.27,26.162,43.87,23.0,99.0,23.5,48.26,18.48,51.27,5.0,1.0,1.0,1.0
2019-10-13 11:40:00,25.27,46.117000000000004,26.110000000000003,43.894,23.02,99.0,23.8,47.83,18.6,52.23,5.0,1.0,1.0,1.0
2019-10-13 11:50:00,25.27,46.128,26.065000000000005,43.882,23.2,99.0,23.759999999999998,46.7,18.36,51.510000000000005,5.0,1.0,1.0,1.0
2019-10-13 12:00:00,25.266,46.114,26.159000000000002,43.879,23.2,99.0,23.74,47.67,18.52,52.05,5.0,1.0,1.0,1.0
2019-10-13 12:10:00,25.253999999999998,46.071000000000005,26.153999999999996,43.873,23.2,99.0,23.8,48.160000000000004,18.740000000000002,51.07,5.0,1.0,1.0,1.0
2019-10-13 12:20:00,25.262,46.1,26.170000000000005,43.87,23.19,99.0,23.88,47.26,18.66,52.0,5.0,1.0,1.0,1.0
2019-10-13 12:30:00,25.264,45.989999999999995,26.163999999999998,43.87,23.1,99.0,23.919999999999998,46.69,18.7,51.27,5.0,1.0,1.0,1.0
2019-10-13 12:40:00,25.268,46.05,26.130000000000003,43.837,23.12,99.0,23.96,47.39,18.759999999999998,51.760000000000005,5.0,1.0,1.0,1.0
2019-10-13 12:50:00,25.27,45.878,26.05,43.888,23.2,99.0,23.96,49.5,19.0,52.370000000000005,5.0,1.0,1.0,1.0
2019-10-13 13:00:00,25.268,46.007999999999996,26.05,43.82,23.2,99.0,23.939999999999998,49.33,19.2,51.15,5.0,1.0,1.0,1.0
2019-10-13 13:10:00,25.264,46.0,26.05,43.822,23.2,99.0,23.9,49.28,19.02,52.36,5.0,1.0,1.0,1.0
2019-10-13 13:20:00,25.27,45.922,26.080000000000002,43.77,23.2,98.8,23.939999999999998,49.72,19.2,51.55,5.0,1.0,1.0,1.0
2019-10-13 13:30:00,25.262,46.04,26.065000000000005,43.77,23.2,98.0,23.919999999999998,50.4,19.240000000000002,51.64,5.0,1.0,1.0,1.0
2019-10-13 13:40:00,25.268,45.856,26.103,43.77,23.2,98.0,23.919999999999998,51.470000000000006,19.46,51.61,5.0,1.0,1.0,1.0
2019-10-13 13:50:00,25.264,45.86,26.075,43.77,23.2,98.0,23.9,51.32000000000001,19.28,51.79,5.0,1.0,1.0,1.0
2019-10-13 14:00:00,25.259999999999998,45.758,26.055,43.77,23.22,98.0,23.86,52.470000000000006,19.36,52.779999999999994,5.0,1.0,1.0,1.0
2019-10-13 14:10:00,25.268,45.648,26.05,43.77,23.4,98.0,23.8,52.279999999999994,19.4,51.760000000000005,5.0,1.0,1.0,1.0
2019-10-13 14:20:00,25.262,45.868,26.05,43.77,23.389999999999997,98.0,23.779999999999998,51.77,19.2,52.7,5.0,1.0,1.0,1.0
2019-10-13 14:30:00,25.262,45.816,26.05,43.779,23.3,98.0,23.96,50.8,19.28,52.529999999999994,5.0,1.0,1.0,1.0
2019-10-13 14:40:00,25.27,45.809000000000005,26.05,43.788,23.3,98.0,23.86,51.239999999999995,19.080000000000002,52.86,5.0,1.0,1.0,1.0
2019-10-13 14:50:00,25.264,45.839,26.05,43.779,23.3,98.0,23.82,53.129999999999995,19.57,51.660000000000004,5.0,1.0,1.0,1.0
2019-10-13 15:00:00,25.18,45.807,26.065000000000005,43.723,23.31,98.0,23.7,52.33,19.32,52.29,5.0,1.0,1.0,1.0
2019-10-13 15:10:00,25.185,45.841,26.05,43.77,23.4,98.0,23.6,52.21,18.919999999999998,53.23,5.0,1.0,1.0,1.0
2019-10-13 15:20:00,25.189999999999998,45.745000000000005,26.05,43.75,23.369999999999997,98.0,23.5,52.29,19.22,51.489999999999995,5.0,1.0,1.0,1.0
2019-10-13 15:30:00,25.185,45.71900000000001,26.05,43.751999999999995,23.3,98.0,23.5,51.21,18.94,51.970000000000006,5.0,1.0,1.0,1.0
2019-10-13 15:40:00,25.195,45.758,26.05,43.71,23.330000000000002,98.0,23.160000000000004,51.92999999999999,18.66,52.57000000000001,5.0,1.0,1.0,1.0
2019-10-13 15:50:00,25.169999999999998,45.765,26.05,43.67,23.4,98.0,23.080000000000002,52.94,18.8,52.4,5.0,1.0,1.0,1.0
2019-10-13 16:00:00,25.18,45.89,26.055,43.67,23.4,98.0,23.160000000000004,54.04,19.080000000000002,52.2,5.0,1.0,1.0,1.0
2019-10-13 16:10:00,25.175,45.736000000000004,26.060000000000002,43.67,23.4,98.0,23.12,53.79,18.96,52.83,5.0,1.0,1.0,1.0
2019-10-13 16:20:00,25.18,45.704,26.05,43.676,23.4,98.0,23.26,52.54,19.04,51.67,5.0,1.0,1.0,1.0
2019-10-13 16:30:00,25.189999999999998,45.61,26.065000000000005,43.685,23.4,98.0,23.34,49.839999999999996,18.419999999999998,52.7,5.0,1.0,1.0,1.0
2019-10-13 16:40:00,25.185,45.685,26.065000000000005,43.67,23.369999999999997,98.0,23.1,51.21,18.5,51.760000000000005,5.0,1.0,1.0,1.0
2019-10-13 16:50:00,25.15,45.691,26.065000000000005,43.682,23.3,98.0,22.86,51.739999999999995,18.22,52.71,5.0,1.0,1.0,1.0
2019-10-13 17:00:00,25.175,45.599000000000004,26.05,43.67,23.32,98.0,22.74,50.94,18.28,52.06,5.0,1.0,1.0,1.0
2019-10-13 17:10:00,25.185,45.715,26.05,43.67,23.4,98.0,22.779999999999998,49.22,19.44,52.839999999999996,5.0,1.0,1.0,1.0
2019-10-13 17:20:00,25.154999999999998,45.813,26.07,43.63,23.4,97.9,22.54,49.7,19.78,50.17,5.0,1.0,1.0,1.0
2019-10-13 17:30:00,25.16,45.551,26.05,43.583999999999996,23.4,97.0,22.32,50.88,19.64,51.31,5.0,1.0,1.0,1.0
2019-10-13 17:40:00,25.15,45.512,26.05,43.568,23.4,97.1,22.1,51.67999999999999,19.54,51.08,5.0,1.0,1.0,1.0
2019-10-13 17:50:00,25.165,45.469,26.05,43.57,23.4,98.0,22.1,51.58,19.490000000000002,50.93,5.0,1.0,1.0,1.0
2019-10-13 18:00:00,25.175,45.577,26.095,43.57,23.4,97.9,22.009999999999998,50.63,19.18,50.63,5.0,1.0,1.0,1.0
2019-10-13 18:10:00,25.169999999999998,45.487,25.982999999999997,43.57,23.4,97.0,21.919999999999998,51.12,19.240000000000002,50.61,5.0,1.0,1.0,1.0
2019-10-13 18:20:00,25.169999999999998,45.64,25.97,43.559999999999995,23.389999999999997,97.0,21.9,52.08,19.5,50.230000000000004,5.0,1.0,1.0,1.0
2019-10-13 18:30:00,25.18,45.56,25.97,43.57,23.3,97.0,21.8,52.05,19.32,50.910000000000004,5.0,1.0,1.0,1.0
2019-10-13 18:40:00,25.189999999999998,45.488,25.97,43.57,23.32,97.0,21.740000000000002,52.36,19.22,50.5,5.0,1.0,1.0,1.0
2019-10-13 18:50:00,25.165,45.57,25.97,43.564,23.4,97.0,21.6,52.410000000000004,19.2,50.46,5.0,1.0,1.0,1.0
2019-10-13 19:00:00,25.195,45.498000000000005,26.03,43.568,23.4,97.0,21.52,53.17999999999999,19.28,50.35,5.0,1.0,1.0,1.0
2019-10-13 19:10:00,25.185,45.429,26.05,43.562,23.4,97.0,21.4,53.85,19.2,51.260000000000005,5.0,1.0,1.0,1.0
2019-10-13 19:20:00,25.175,45.462,26.05,43.568,23.4,97.0,21.4,54.92,19.28,50.69,5.0,1.0,1.0,1.0
2019-10-13 19:30:00,25.169999999999998,45.369,26.065000000000005,43.57,23.4,97.0,21.32,55.2,19.34,51.12,5.0,1.0,1.0,1.0
2019-10-13 19:40:00,25.16,45.379,26.159000000000002,43.57,23.419999999999998,96.8,21.16,55.14,19.02,52.23,5.0,1.0,1.0,1.0
2019-10-13 19:50:00,25.189999999999998,45.275,26.156,43.57,23.5,96.0,21.0,55.55,18.9,51.83,5.0,1.0,1.0,1.0
2019-10-13 20:00:00,25.175,45.218,26.170000000000005,43.57,23.5,96.1,20.919999999999998,55.739999999999995,18.919999999999998,51.64,5.0,1.0,1.0,1.0
2019-10-13 20:10:00,25.169999999999998,45.212,26.166000000000004,43.57,23.5,97.0,20.8,55.81,18.78,52.29,5.0,1.0,1.0,1.0
2019-10-13 20:20:00,25.182,45.15,26.170000000000005,43.57,23.5,97.0,20.8,56.94,18.94,51.36,5.0,1.0,1.0,1.0
2019-10-13 20:30:00,25.27,45.309,26.168,43.56,23.5,97.0,20.64,57.23,18.82,52.19,5.0,1.0,1.0,1.0
2019-10-13 20:40:00,25.264,45.36,26.163999999999998,43.507,23.48,97.0,20.6,58.05,18.759999999999998,52.910000000000004,5.0,1.0,1.0,1.0
2019-10-13 20:50:00,25.256,45.339999999999996,26.170000000000005,43.494,23.4,97.0,20.560000000000002,57.81,18.759999999999998,51.370000000000005,5.0,1.0,1.0,1.0
2019-10-13 21:00:00,25.27,45.309000000000005,26.163999999999998,43.5,23.4,97.0,20.4,58.029999999999994,18.6,52.6,5.0,1.0,1.0,1.0
2019-10-13 21:10:00,25.262,45.242000000000004,26.170000000000005,43.476,23.4,97.0,20.38,58.529999999999994,18.68,52.08,5.0,1.0,1.0,1.0
2019-10-13 21:20:00,25.259999999999998,45.273,26.162,43.494,23.4,97.0,20.2,58.79,18.7,51.85,5.0,1.0,1.0,1.0
2019-10-13 21:30:00,25.27,45.241,26.170000000000005,43.497,23.4,97.0,20.2,59.470000000000006,18.619999999999997,52.15,5.0,1.0,1.0,1.0
2019-10-13 21:40:00,25.259999999999998,45.178000000000004,26.067,43.443,23.4,97.0,20.080000000000002,60.08,18.759999999999998,52.08,5.0,1.0,1.0,1.0
2019-10-13 21:50:00,25.262,45.21900000000001,26.065000000000005,43.429,23.4,97.0,20.0,60.02,18.580000000000002,52.19,5.0,1.0,1.0,1.0
2019-10-13 22:00:00,25.262,45.17700000000001,26.060000000000002,43.379,23.4,97.2,20.0,60.510000000000005,18.72,52.0,5.0,1.0,1.0,1.0
2019-10-13 22:10:00,25.262,45.160000000000004,26.060000000000002,43.388,23.4,98.0,20.0,59.73,18.44,52.08,5.0,1.0,1.0,1.0
2019-10-13 22:20:00,25.268,45.208000000000006,26.07,43.385,23.41,98.0,20.0,60.510000000000005,18.6,52.160000000000004,5.0,1.0,1.0,1.0
2019-10-13 22:30:00,25.268,45.242000000000004,26.080000000000002,43.382,23.5,98.0,20.0,60.7,18.580000000000002,52.160000000000004,5.0,1.0,1.0,1.0
2019-10-13 22:40:00,25.27,45.225,26.05,43.373,23.5,97.8,19.990000000000002,60.29,18.48,52.370000000000005,5.0,1.0,1.0,1.0
2019-10-13 22:50:00,25.264,45.214000000000006,26.05,43.37,23.5,97.0,19.98,60.8,19.04,56.77,5.0,0.8,0.5,0.5
2019-10-13 23:00:00,25.262,45.343,26.05,43.349,23.490000000000002,97.0,20.0,65.15,20.02,63.08,5.0,0.0,0.0,0.0
2019-10-13 23:10:00,25.27,45.31,26.07,43.3,23.4,97.0,19.93,74.86,19.779999999999998,59.7,5.0,0.0,0.0,0.0
2019-10-13 23:20:00,25.262,45.32,26.095,43.27,23.4,97.0,19.72,76.52000000000001,19.5,54.989999999999995,5.0,0.0,0.0,0.0
2019-10-13 23:30:00,25.262,45.362,26.05,43.27,23.4,97.0,19.419999999999998,77.8,19.3,53.589999999999996,5.0,0.0,0.0,0.0
2019-10-13 23:40:00,25.27,45.242000000000004,26.07,43.27,23.41,96.9,19.2,77.19,19.26,53.33,5.0,0.0,0.0,0.0
2019-10-13 23:50:00,25.262,45.39,26.05,43.27,23.5,96.0,19.18,71.5,18.82,55.7,5.0,0.6,0.5,0.5
