timestamp,out_hum,f3_hum,f10_temp,f10_hum,f3_temp,out_temp,entemp,extemp,cammode,enhum,exthum,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-16 00:00:00,75.0,41.7,26.67,38.4,25.87,22.5,24.8,22.9,5.0,74.9,51.3,1.0,1.0,1.0
2019-09-16 00:10:00,77.0,43.1,26.67,38.4,24.97,22.5,24.8,21.2,5.0,73.2,53.3,1.0,1.0,1.0
2019-09-16 00:20:00,76.0,43.57,26.55,38.6,24.75,22.4,24.8,21.6,5.0,73.7,52.6,1.0,1.0,1.0
2019-09-16 00:30:00,77.0,44.07,26.55,38.67,24.67,22.4,24.8,21.4,5.0,73.5,53.4,1.0,1.0,1.0
2019-09-16 00:40:00,78.0,43.9,26.47,38.3,24.67,22.4,24.6,21.2,5.0,75.6,55.1,1.0,1.0,1.0
2019-09-16 00:50:00,76.0,43.77,26.47,38.3,24.67,22.3,24.6,21.2,5.0,76.2,53.6,1.0,1.0,1.0
2019-09-16 01:00:00,77.0,43.57,26.37,38.2,24.57,22.3,24.4,21.0,5.0,77.0,55.5,1.0,1.0,1.0
2019-09-16 01:10:00,76.0,43.8,26.37,38.2,24.35,22.3,24.6,20.8,5.0,76.4,56.1,1.0,1.0,1.0
2019-09-16 01:20:00,76.0,43.47,26.37,38.02,24.45,22.3,24.4,21.0,5.0,75.5,53.9,1.0,1.0,1.0
2019-09-16 01:30:00,76.0,43.17,26.37,37.8,24.45,22.3,24.2,21.0,5.0,77.8,52.5,1.0,1.0,1.0
2019-09-16 01:40:00,76.0,42.77,26.37,37.6,24.57,22.3,24.4,21.6,5.0,77.2,52.3,1.0,1.0,1.0
2019-09-16 01:50:00,77.0,42.47,26.37,37.5,24.45,22.3,24.1,21.6,5.0,78.7,53.1,1.0,1.0,1.0
2019-09-16 02:00:00,78.0,42.82,26.27,37.3,24.37,22.2,24.1,21.4,5.0,78.6,54.1,1.0,1.0,1.0
2019-09-16 02:10:00,80.0,42.6,26.27,37.17,24.35,22.2,24.1,21.2,5.0,79.7,56.1,1.0,1.0,1.0
2019-09-16 02:20:00,79.0,42.6,26.27,37.1,24.35,22.3,24.2,21.2,5.0,76.6,52.8,1.0,1.0,1.0
2019-09-16 02:30:00,79.0,42.37,26.25,37.0,24.35,22.2,24.2,21.0,5.0,76.8,53.6,1.0,1.0,1.0
2019-09-16 02:40:00,81.0,42.2,26.27,36.9,24.35,22.2,24.2,20.8,5.0,77.9,56.6,1.0,1.0,1.0
2019-09-16 02:50:00,81.0,42.07,26.15,36.87,24.37,22.3,23.9,20.8,5.0,78.2,54.6,1.0,1.0,1.0
2019-09-16 03:00:00,83.0,41.97,26.17,36.82,24.25,22.4,24.1,20.8,5.0,78.1,54.0,1.0,1.0,1.0
2019-09-16 03:10:00,84.0,41.57,26.17,36.6,24.35,22.3,23.9,21.2,5.0,78.6,49.6,1.0,1.0,1.0
2019-09-16 03:20:00,84.0,41.57,26.17,36.6,24.25,22.2,23.9,21.2,5.0,76.1,50.4,1.0,1.0,1.0
2019-09-16 03:30:00,83.0,41.45,26.17,36.37,24.25,22.3,23.9,21.2,5.0,78.8,51.4,1.0,1.0,1.0
2019-09-16 03:40:00,83.0,41.52,26.15,36.3,24.17,22.1,24.4,20.8,5.0,72.4,52.4,1.0,1.0,1.0
2019-09-16 03:50:00,84.0,41.4,26.17,36.2,24.25,22.0,24.4,21.0,5.0,73.1,53.5,1.0,1.0,1.0
2019-09-16 04:00:00,85.0,41.67,26.1,36.1,24.07,22.2,24.6,20.8,5.0,72.8,54.7,1.0,1.0,1.0
2019-09-16 04:10:00,85.0,41.67,26.05,36.1,24.07,22.2,24.4,20.6,5.0,72.2,53.9,1.0,1.0,1.0
2019-09-16 04:20:00,85.0,41.7,26.05,35.87,23.97,22.0,24.2,20.6,5.0,75.6,54.5,1.0,1.0,1.0
2019-09-16 04:30:00,86.0,41.07,26.1,35.87,24.07,22.0,24.1,20.6,5.0,75.3,54.2,1.0,1.0,1.0
2019-09-16 04:40:00,86.0,41.0,26.05,35.8,24.17,21.8,23.9,20.2,5.0,75.1,54.4,1.0,1.0,1.0
2019-09-16 04:50:00,84.0,41.17,25.97,35.8,23.97,21.9,23.9,20.8,5.0,75.9,51.3,1.0,1.0,1.0
2019-09-16 05:00:00,86.0,41.0,25.97,35.7,24.07,21.9,23.7,20.6,5.0,77.5,50.8,1.0,1.0,1.0
2019-09-16 05:10:00,86.0,40.75,25.97,35.6,23.95,22.0,23.5,20.6,5.0,78.9,51.9,1.0,1.0,1.0
2019-09-16 05:20:00,86.0,40.87,25.97,35.6,23.97,21.9,23.3,20.6,5.0,79.4,51.1,1.0,1.0,1.0
2019-09-16 05:30:00,86.0,40.8,25.97,35.4,23.95,21.8,23.1,20.0,5.0,80.0,53.6,1.0,1.0,1.0
2019-09-16 05:40:00,85.0,40.65,25.87,35.57,23.95,21.8,23.5,20.0,5.0,75.7,52.5,1.0,1.0,1.0
2019-09-16 05:50:00,81.0,40.57,25.87,35.4,23.95,21.8,23.5,20.0,5.0,76.8,52.4,1.0,1.0,1.0
