timestamp,out_hum,f3_hum,f10_temp,f10_hum,f3_temp,out_temp,entemp,extemp,cammode,enhum,exthum,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-27 00:00:00,81.0,49.888999999999996,23.496,44.467,21.454,21.75,24.19,21.22,5.0,80.4,56.69,1.0,1.0,1.0
2019-09-27 00:10:00,81.0,50.248000000000005,23.4,44.8,21.264,21.8,24.339999999999996,21.62,5.0,79.52000000000001,54.029999999999994,1.0,1.0,1.0
2019-09-27 00:20:00,80.0,50.606,23.368000000000002,44.5,21.247,21.8,24.4,21.7,5.0,79.06,52.82000000000001,1.0,1.0,1.0
2019-09-27 00:30:00,80.0,50.876999999999995,23.308,44.273,21.25,21.85,24.4,21.54,5.0,78.9,53.85,1.0,1.0,1.0
2019-09-27 00:40:00,80.0,50.808,23.27,44.128,21.247,21.9,24.36,21.580000000000002,5.0,79.39,53.589999999999996,1.0,1.0,1.0
2019-09-27 00:50:00,80.5,50.586,23.246000000000002,43.855000000000004,21.25,21.95,24.279999999999998,21.6,5.0,79.49,53.339999999999996,1.0,1.0,1.0
2019-09-27 01:00:00,80.5,50.307,23.268,43.679,21.25,21.9,24.2,21.68,5.0,79.67999999999999,53.06,1.0,1.0,1.0
2019-09-27 01:10:00,80.5,50.009,23.212,43.545,21.241,21.9,24.2,21.660000000000004,5.0,79.42999999999999,52.779999999999994,1.0,1.0,1.0
2019-09-27 01:20:00,81.0,49.894999999999996,23.16,43.481,21.247,21.9,24.2,21.419999999999998,5.0,79.56,53.9,1.0,1.0,1.0
2019-09-27 01:30:00,80.5,49.689,23.16,43.402,21.247,21.9,24.2,21.44,5.0,79.72,53.57000000000001,1.0,1.0,1.0
2019-09-27 01:40:00,81.5,49.503,23.16,43.339,21.247,21.8,24.19,21.48,5.0,79.78999999999999,53.36,1.0,1.0,1.0
2019-09-27 01:50:00,82.0,49.333,23.153,43.291000000000004,21.25,21.75,24.2,21.52,5.0,79.46000000000001,52.9,1.0,1.0,1.0
2019-09-27 02:00:00,81.0,49.163,23.113999999999997,43.249,21.244,21.75,24.2,21.52,5.0,79.35,52.9,1.0,1.0,1.0
2019-09-27 02:10:00,81.0,49.058,23.05,43.219,21.244,21.8,24.2,21.2,5.0,78.55,54.14,1.0,1.0,1.0
2019-09-27 02:20:00,81.0,48.928999999999995,23.05,43.168,21.247,21.8,24.2,21.48,5.0,78.69,53.220000000000006,1.0,1.0,1.0
2019-09-27 02:30:00,81.0,48.721000000000004,23.05,43.122,21.25,21.8,24.2,21.419999999999998,5.0,78.0,52.67,1.0,1.0,1.0
2019-09-27 02:40:00,80.0,48.618,23.05,43.083,21.247,21.8,24.2,21.4,5.0,78.34,52.660000000000004,1.0,1.0,1.0
2019-09-27 02:50:00,80.5,48.536,23.002,43.129000000000005,21.247,21.8,24.2,21.259999999999998,5.0,78.0,53.44,1.0,1.0,1.0
2019-09-27 03:00:00,80.0,48.479,22.97,43.135000000000005,21.25,21.8,24.2,21.259999999999998,5.0,77.72999999999999,53.089999999999996,1.0,1.0,1.0
2019-09-27 03:10:00,80.0,48.308,22.978,43.107,21.250999999999998,21.8,24.130000000000003,21.46,5.0,79.67,53.08,1.0,1.0,1.0
2019-09-27 03:20:00,80.0,48.244,23.002,43.005,21.25,21.8,24.1,21.24,5.0,79.37,53.23,1.0,1.0,1.0
2019-09-27 03:30:00,80.5,48.066,22.936,43.174,21.297,21.75,24.1,21.52,5.0,79.78,52.23,1.0,1.0,1.0
2019-09-27 03:40:00,81.0,48.023,22.95,43.15,21.322,21.65,24.080000000000002,21.28,5.0,79.69,53.23,1.0,1.0,1.0
2019-09-27 03:50:00,80.0,48.029,22.87,43.271,21.3,21.75,24.080000000000002,21.32,5.0,79.9,53.06,1.0,1.0,1.0
2019-09-27 04:00:00,80.0,47.882999999999996,22.886000000000003,43.109,21.35,21.65,23.96,21.36,5.0,79.56,52.839999999999996,1.0,1.0,1.0
2019-09-27 04:10:00,80.0,47.849000000000004,22.908,43.025,21.307,21.75,23.9,21.14,5.0,79.46000000000001,52.8,1.0,1.0,1.0
2019-09-27 04:20:00,79.5,47.840999999999994,22.864,43.004000000000005,21.27,21.7,23.9,21.080000000000002,5.0,80.03999999999999,53.42999999999999,1.0,1.0,1.0
2019-09-27 04:30:00,80.5,47.705,22.904,42.972,21.330000000000002,21.7,23.9,21.24,5.0,79.81,52.73,1.0,1.0,1.0
2019-09-27 04:40:00,82.0,47.657,22.832,43.18300000000001,21.352,21.7,23.9,21.14,5.0,80.19,53.42999999999999,1.0,1.0,1.0
2019-09-27 04:50:00,82.0,47.596000000000004,22.8,43.152,21.352,21.65,23.9,21.14,5.0,80.26,52.989999999999995,1.0,1.0,1.0
2019-09-27 05:00:00,81.0,47.506,22.792,43.059000000000005,21.352,21.65,23.9,21.080000000000002,5.0,79.02000000000001,52.94,1.0,1.0,1.0
2019-09-27 05:10:00,80.5,47.501,22.816,43.082,21.352,21.7,23.8,21.04,5.0,79.78,52.89,1.0,1.0,1.0
2019-09-27 05:20:00,79.5,47.464999999999996,22.758,43.209,21.35,21.75,23.88,20.919999999999998,5.0,79.71000000000001,53.65,1.0,1.0,1.0
2019-09-27 05:30:00,80.0,47.337,22.864,42.876,21.35,21.7,23.9,21.18,5.0,80.2,52.489999999999995,1.0,1.0,1.0
2019-09-27 05:40:00,79.0,47.295,22.868000000000002,42.781,21.352,21.7,23.72,20.96,5.0,81.08,53.83,1.0,1.0,1.0
2019-09-27 05:50:00,79.0,47.226,22.762,42.946999999999996,21.35,21.7,23.759999999999998,21.06,5.0,80.49,52.57000000000001,1.0,1.0,1.0
2019-09-27 06:00:00,79.0,47.131,22.788,42.842,21.35,21.7,23.64,21.0,5.0,81.2,52.85,1.0,1.0,1.0
2019-09-27 06:10:00,79.0,47.262,22.758,42.809000000000005,21.37,21.5,23.7,20.9,5.0,80.78999999999999,52.8,1.0,1.0,1.0
2019-09-27 06:20:00,79.0,47.116,22.752000000000002,42.832,21.456,21.45,23.6,20.94,5.0,80.77000000000001,53.120000000000005,1.0,1.0,1.0
2019-09-27 06:30:00,79.0,47.074,22.82,42.609,21.45,21.45,23.68,20.78,5.0,79.63000000000001,52.970000000000006,1.0,1.0,1.0
2019-09-27 06:40:00,79.0,46.974000000000004,22.87,42.463,21.454,21.5,23.6,20.86,5.0,80.78,53.4,1.0,1.0,1.0
2019-09-27 06:50:00,78.0,46.999,22.864,42.376,21.442,21.5,23.7,20.880000000000003,5.0,80.6,52.69,1.0,1.0,1.0
2019-09-27 07:00:00,78.0,46.8,22.856,42.44,21.454,21.5,23.82,21.14,5.0,80.1,52.17999999999999,1.0,1.0,1.0
2019-09-27 07:10:00,77.0,46.779,22.856,42.391,21.451999999999998,21.55,23.779999999999998,21.06,5.0,80.63,53.010000000000005,1.0,1.0,1.0
2019-09-27 07:20:00,77.0,46.715,22.866000000000003,42.391999999999996,21.458,21.6,23.74,20.8,5.0,79.74,53.7,1.0,1.0,1.0
2019-09-27 07:30:00,75.0,46.778000000000006,22.934,42.069,21.456,21.4,23.9,20.9,5.0,79.17999999999999,53.42,1.0,1.0,1.0
2019-09-27 07:40:00,74.5,46.837,23.102,41.569,21.451999999999998,21.45,23.9,20.86,5.0,78.6,53.739999999999995,1.0,1.0,1.0
2019-09-27 07:50:00,72.5,46.701,22.978,41.912,21.46,21.5,24.0,20.880000000000003,5.0,77.41,52.89,1.0,1.0,1.0
2019-09-27 08:00:00,70.5,46.734,22.978,41.936,21.451999999999998,21.7,24.1,20.8,5.0,76.28999999999999,53.29,1.0,1.0,1.0
2019-09-27 08:10:00,69.0,46.498000000000005,23.029999999999998,41.666,21.454,21.5,24.169999999999998,20.8,5.0,75.19,53.629999999999995,1.0,1.0,1.0
2019-09-27 08:20:00,70.0,46.518,23.238,41.306,21.451999999999998,21.6,24.2,20.8,5.0,74.55,53.2,1.0,1.0,1.0
2019-09-27 08:30:00,69.5,46.523,23.331,40.942,21.444,21.7,24.2,20.8,5.0,74.49,52.98,1.0,1.0,1.0
2019-09-27 08:40:00,70.0,46.52,23.415,40.495,21.455,21.6,24.2,20.7,5.0,74.15,53.925,1.0,1.0,1.0
2019-09-27 08:50:00,68.16666666666667,46.605,22.966666666666665,41.75,21.456666666666667,21.78333333333333,24.399999999999995,20.7,5.0,73.73333333333333,53.86666666666667,1.0,1.0,1.0
2019-09-27 09:00:00,68.5,46.626,22.826,42.356,21.451999999999998,22.05,24.4,20.880000000000003,5.0,73.95,53.02,1.0,1.0,1.0
