timestamp,out_hum,f3_hum,f10_temp,f10_hum,f3_temp,out_temp,entemp,extemp,cammode,enhum,exthum,outstatus_0x0002,outstatus_0x0004,outstatus_0x0008
2019-09-21 00:00:00,87.0,46.405,22.654999999999998,45.75,21.611,20.5,22.56,20.5,5.0,87.3,56.44,1.0,1.0,1.0
2019-09-21 00:10:00,87.0,47.072,22.578,45.442,21.330000000000002,20.4,22.48,20.6,5.0,86.46000000000001,53.64,1.0,1.0,1.0
2019-09-21 00:20:00,87.0,47.455,22.57,44.666,21.25,20.2,22.26,20.46,5.0,87.01,54.1,1.0,1.0,1.0
2019-09-21 00:30:00,87.5,47.521,22.57,44.160000000000004,21.182,19.9,22.05,20.119999999999997,5.0,85.66,52.589999999999996,1.0,1.0,1.0
2019-09-21 00:40:00,86.0,47.682,22.57,43.814,21.094,19.6,21.9,19.82,5.0,85.41,52.98,1.0,1.0,1.0
2019-09-21 00:50:00,84.0,47.643,22.57,43.562,21.136000000000003,19.4,21.68,19.75,5.0,85.33,52.5,1.0,1.0,1.0
2019-09-21 01:00:00,84.0,47.562,22.57,43.33,21.186,19.3,21.6,19.46,5.0,84.9,52.839999999999996,1.0,1.0,1.0
2019-09-21 01:10:00,87.0,46.616,22.57,42.916,21.354000000000003,19.2,21.48,19.46,5.0,85.28,52.239999999999995,1.0,1.0,1.0
2019-09-21 01:20:00,86.5,46.584,22.515,42.786,21.374000000000002,19.05,21.419999999999998,18.94,5.0,82.27000000000001,53.56,1.0,1.0,1.0
2019-09-21 01:30:00,84.0,46.554,22.479999999999997,42.583,21.413999999999998,18.95,21.36,19.06,5.0,84.25,53.04,1.0,1.0,1.0
2019-09-21 01:40:00,83.5,45.992000000000004,22.458,42.529,21.364,18.8,20.9,18.72,5.0,84.46000000000001,52.879999999999995,1.0,1.0,1.0
2019-09-21 01:50:00,89.0,46.134,22.364,42.382999999999996,21.35,18.45,20.64,18.56,5.0,86.44,52.529999999999994,1.0,1.0,1.0
2019-09-21 02:00:00,92.5,46.064,22.368000000000002,42.216,21.32,17.7,20.2,18.080000000000002,5.0,85.32000000000001,52.71,1.0,1.0,1.0
2019-09-21 02:10:00,88.0,45.939,22.360000000000003,42.003,21.267000000000003,17.9,20.18,18.56,5.0,88.58,54.82000000000001,1.0,1.0,1.0
2019-09-21 02:20:00,94.5,45.649,22.364,41.787,21.247,18.2,20.18,18.96,5.0,90.4,54.5,1.0,1.0,1.0
2019-09-21 02:30:00,97.5,45.587,22.366000000000003,41.685,21.25,18.25,20.46,19.18,5.0,91.28,53.83,1.0,1.0,1.0
2019-09-21 02:40:00,98.5,45.382999999999996,22.368000000000002,41.623000000000005,21.247,18.4,20.4,18.66,5.0,89.67,54.370000000000005,1.0,1.0,1.0
2019-09-21 02:50:00,97.0,45.356,22.37,41.507999999999996,21.247,17.9,20.189999999999998,18.8,5.0,89.72,53.4,1.0,1.0,1.0
